First Term Gpa,Second Term Gpa,First Language,Funding,School,Fast Track,Coop,Residency,Gender,Previous Education,Age Group,High School Average Mark,Math Score,English Grade,FirstYearPersistence
0.5,0.7271285000000001,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,66.0,15.0,10.0,0.0
1.4375,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,71.0,27.0,9.0,0.0
1.833333,2.2183528200000002,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,80.42,44.0,8.0,0.0
1.913043,1.233333,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,64.0,25.83,9.0,0.0
2.36,0.40739395,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,68.0,27.0,7.0,0.0
1.0,1.25,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,81.0,27.0,9.0,0.0
0.0,0.5849893,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,63.0,23.0,7.0,0.0
0.722222,0.4851717800000004,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,56.0,21.0,7.0,0.0
2.92,1.777778,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,78.52,31.0,9.0,0.0
2.1,0.7060858800000003,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,1.0,66.0,25.0,9.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.0,28.0,1.0,0.0
3.086957,2.65625,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,80.0,28.0,9.0,0.0
2.5,2.545455,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,75.32,25.0,8.0,0.0
1.305556,1.3781138800000008,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,75.0,44.0,7.0,0.0
1.78,2.40809892,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,87.0,28.0,9.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.0,23.0,9.0,0.0
0.0,0.0,3.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,3.0,68.68139477189476,28.36,8.0,0.0
0.0,0.5849893,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,63.0,23.0,7.0,0.0
1.525,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,73.0,16.0,9.0,0.0
4.021739,3.694444,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,86.0,37.0,9.0,0.0
2.642857,2.75,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,75.0,35.0,9.0,0.0
0.0,1.3778008699999997,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,77.0,29.0,7.0,0.0
2.0,0.0,3.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,57.0,29.0,4.0,0.0
2.613636,2.03125,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,80.0,29.0,7.0,0.0
0.386364,1.559015259999998,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,75.0,19.0,9.0,0.0
2.714286,2.722222,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,6.0,78.16,25.0,9.0,0.0
2.52381,1.0843146276666666,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,84.0,35.0,9.0,0.0
0.54,0.8501466599999999,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,66.0,24.0,7.0,0.0
3.700491259999998,3.8803199049999972,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,4.0,108.0,49.0,9.0,0.0
0.0,2.9742200939999974,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,81.49,41.34,10.0,0.0
0.386364,1.559015259999998,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,75.0,19.0,9.0,0.0
3.166667,2.777778,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,7.0,85.49,45.0,8.0,0.0
2.886364,1.0397379551666666,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,82.0,34.0,9.0,0.0
2.0,1.388889,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,78.0,22.0,7.0,0.0
1.833333,2.2183528200000002,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,80.42,44.0,8.0,0.0
2.75,1.5765880499999982,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,76.0,20.0,9.0,0.0
1.525,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,73.0,16.0,9.0,0.0
1.676471,2.678571,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,74.52,12.0,4.0,0.0
2.275,0.875,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,65.0,22.0,7.0,0.0
2.522727,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,6.0,72.0,39.0,9.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,83.17,39.74,8.0,0.0
1.5,2.545455,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,80.0,25.0,7.0,0.0
4.23913,3.796420884999997,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,3.0,105.0,45.0,9.0,0.0
0.5625,0.8943637000000001,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,68.0,15.0,9.0,0.0
3.86,4.340909,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,87.0,47.0,10.0,0.0
3.586957,3.307692,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,4.0,85.52,41.21,8.0,0.0
2.522727,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,6.0,72.0,39.0,9.0,0.0
4.05,3.204545,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,85.55,39.5,9.0,0.0
4.23913,3.305961268500001,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,83.0,45.0,10.0,0.0
1.78,2.40809892,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,87.0,28.0,9.0,0.0
2.210526,1.375,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,68.0,20.0,7.0,0.0
2.52381,1.0843146276666666,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,84.0,35.0,9.0,0.0
3.145833,2.727273,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,77.0,31.0,8.0,0.0
0.25,1.5921434400000019,1.0,2.0,6.0,2.0,2.0,1.0,3.0,1.0,2.0,70.0,27.0,9.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,73.0,32.0,9.0,0.0
1.26087,1.8428975799999996,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,75.0,21.0,8.0,0.0
1.5,2.545455,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,80.0,25.0,7.0,0.0
0.0,0.10160411999999999,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,4.0,50.0,26.0,9.0,0.0
0.8595644400000003,0.78767289,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,66.0,17.0,7.0,0.0
1.176471,1.7242707237142847,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,72.02,24.97,7.0,0.0
1.568182,0.3857440600000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,60.0,29.0,8.0,0.0
0.0,1.7242707237142847,3.0,4.0,6.0,1.0,2.0,2.0,2.0,0.0,4.0,79.09,26.45,7.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,73.0,32.0,9.0,0.0
2.03125,2.906690920023811,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,5.0,75.22,25.86,9.0,0.0
2.547619,2.891304,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,78.0,27.0,9.0,0.0
0.97619,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,74.0,45.0,9.0,0.0
3.785714,3.846064360607147,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,91.34,49.0,10.0,0.0
0.0,2.2228793358333347,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,4.0,85.0,26.66,9.0,0.0
2.275,1.9,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,76.17,29.05,4.0,0.0
0.0,2.9742200939999974,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,81.49,41.34,10.0,0.0
0.0,0.15665235000000002,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,42.0,9.0,7.0,0.0
4.09375,1.022727,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,77.0,44.0,9.0,0.0
0.3605368,0.85801829,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,64.0,21.0,9.0,0.0
2.0,0.0,3.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,57.0,29.0,4.0,0.0
0.652174,3.9393014771904777,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,77.28,38.19,9.0,0.0
1.676471,2.678571,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,74.52,12.0,4.0,0.0
3.086957,2.65625,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,80.0,28.0,9.0,0.0
2.92,1.777778,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,4.0,78.52,31.0,9.0,0.0
3.421053,2.5965406595833347,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,7.0,81.74,45.0,8.0,0.0
1.8812344800000007,1.5104455500000011,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,80.0,23.0,8.0,0.0
0.26087,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,45.0,18.0,9.0,0.0
0.0,0.7836339399999998,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,77.0,22.0,7.0,0.0
0.375,0.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,63.0,22.0,9.0,0.0
1.5,2.545455,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,80.0,25.0,7.0,0.0
0.0,0.4806132600000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,66.0,22.0,9.0,0.0
3.700491259999998,3.8803199049999972,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,4.0,108.0,49.0,9.0,0.0
0.0,0.11111212999999999,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,4.0,53.0,25.0,9.0,0.0
0.97619,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,74.0,45.0,9.0,0.0
2.522727,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,6.0,72.0,39.0,9.0,0.0
2.613636,2.03125,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,80.0,29.0,7.0,0.0
1.526316,0.157895,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,48.0,21.0,7.0,0.0
0.0,1.188776286666667,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,77.0,18.0,9.0,0.0
2.454545,1.695652,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,73.0,35.0,4.0,0.0
1.605263,1.2196742900000006,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,78.0,22.0,9.0,0.0
2.94,1.727273,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,75.0,19.0,9.0,0.0
2.454545,1.695652,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,73.0,35.0,4.0,0.0
0.0,2.69016641132104,3.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,1.0,81.46,48.0,8.0,0.0
0.0,2.0424994699999983,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,80.93,42.0,1.0,0.0
3.086957,2.65625,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,80.0,28.0,9.0,0.0
2.03125,2.906690920023811,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,5.0,75.22,25.86,9.0,0.0
2.454545,1.695652,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,73.0,35.0,4.0,0.0
1.7248564699999998,1.4272243299999996,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,74.0,33.0,4.0,0.0
1.105263,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,82.0,22.0,7.0,0.0
2.521739,2.7,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,76.25,37.09,10.0,0.0
2.117647,1.9,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,76.53,28.0,7.0,0.0
2.925,2.222222,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,74.0,26.0,9.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,82.63,36.12,8.0,0.0
1.526316,0.157895,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,48.0,21.0,7.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,82.34,37.22,8.0,0.0
1.261905,0.964286,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,74.0,17.0,9.0,0.0
1.428571,0.34173044999999985,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,62.0,25.0,4.0,0.0
2.521739,2.7,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,76.25,37.09,10.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,74.0,27.0,9.0,0.0
3.380952,2.333333,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,92.0,40.0,9.0,0.0
2.1,0.596154,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,71.0,22.0,9.0,0.0
0.0,0.98060884,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,65.0,11.0,7.0,0.0
3.62,4.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,85.0,29.0,9.0,0.0
2.8,1.8356530899999983,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,76.0,23.0,9.0,0.0
0.3989549608333334,0.22345594000000005,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,56.96,19.0,7.0,0.0
1.785714,0.8677173599999999,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,73.0,20.0,9.0,0.0
4.23913,3.305961268500001,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,83.0,45.0,10.0,0.0
2.125,1.409091,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,81.0,31.0,9.0,0.0
4.166667,3.978261,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,97.0,37.28,9.0,0.0
3.913043,2.833333,1.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,80.87,40.61,10.0,0.0
0.818182,0.1764634300000001,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,58.0,15.0,7.0,0.0
0.0,0.49369303999999986,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,55.0,12.0,4.0,0.0
2.071429,1.7900174699999993,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,74.0,21.0,8.0,0.0
0.45,0.3612391000000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,56.0,23.0,7.0,0.0
0.42,1.0574746399999995,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,60.0,20.15,3.0,0.0
0.0,2.69016641132104,3.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,1.0,81.46,48.0,8.0,0.0
0.0,2.69016641132104,3.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,1.0,81.46,48.0,8.0,0.0
1.833333,1.3797328299999996,3.0,4.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,75.02,38.0,8.0,0.0
1.305556,1.3781138800000008,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,75.0,44.0,7.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.0,23.0,9.0,0.0
2.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,73.0,33.0,9.0,0.0
1.8530177800000012,0.51072389,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,72.0,20.0,9.0,0.0
1.605263,1.2196742900000006,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,78.0,22.0,9.0,0.0
2.083333,1.763158,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,3.0,75.71,17.78,3.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,3.0,83.4,36.12,8.0,0.0
2.210526,1.375,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,68.0,20.0,7.0,0.0
0.5,1.375,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,56.0,31.0,7.0,0.0
3.913043,2.833333,1.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,80.87,40.61,10.0,0.0
2.642857,2.75,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,75.0,35.0,9.0,0.0
1.176471,1.7242707237142847,3.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,72.02,24.97,7.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,74.0,27.0,9.0,0.0
2.375,2.818182,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,70.0,26.0,9.0,0.0
1.305556,1.3781138800000008,3.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,75.0,44.0,7.0,0.0
3.0,1.763717983333333,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,83.0,26.0,9.0,0.0
2.0,0.0,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,64.55,22.0,4.0,0.0
0.375,0.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,63.0,22.0,9.0,0.0
0.0,2.2228793358333347,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,4.0,85.0,26.66,9.0,0.0
0.0,0.10160411999999999,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,4.0,50.0,26.0,9.0,0.0
0.76087,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,79.0,34.0,9.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,74.0,27.0,9.0,0.0
0.8595644400000003,0.78767289,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,66.0,17.0,7.0,0.0
0.2,0.0,3.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,3.0,17.0,23.0,9.0,0.0
4.18,4.152174,3.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,93.93,43.27,10.0,0.0
4.0,4.083333,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,3.0,95.0,36.77,9.0,0.0
2.8,1.8356530899999983,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,76.0,23.0,9.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.0,28.0,1.0,0.0
0.722222,0.4851717800000004,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,56.0,21.0,7.0,0.0
0.78,0.3493513800000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,58.0,25.0,7.0,0.0
2.071429,1.7900174699999993,3.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,74.0,21.0,8.0,0.0
0.97619,1.111111,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,60.0,27.59,10.0,0.0
4.02381,4.184211,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,5.0,90.26,44.0,10.0,0.0
1.575,1.108696,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,52.0,21.0,4.0,0.0
1.0,1.25,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,81.0,27.0,9.0,0.0
1.913043,3.25,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,76.0,35.0,9.0,0.0
0.0,0.0,3.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,63.0,26.0,7.0,0.0
3.62,4.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,85.0,29.0,9.0,0.0
2.275,0.875,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,65.0,22.0,7.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,73.0,32.0,9.0,0.0
4.166667,4.413043,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,6.0,90.14,38.92,9.0,0.0
2.0,1.388889,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,78.0,22.0,7.0,0.0
0.3989549608333334,0.22345594000000005,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,56.96,19.0,7.0,0.0
0.48,1.618615680000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,70.0,24.0,9.0,0.0
0.0,3.4668684099999982,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,95.0,45.0,7.0,0.0
3.225,1.90625,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,75.0,32.0,9.0,0.0
2.18,1.566667,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,65.0,28.06,9.0,0.0
0.0,0.7836339399999998,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,77.0,22.0,7.0,0.0
0.0,1.757961600000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,70.0,29.0,9.0,0.0
2.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,73.0,33.0,9.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,82.34,37.22,8.0,0.0
1.78,2.40809892,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,87.0,28.0,9.0,0.0
0.9804003199999997,0.4861483700000001,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,59.0,19.0,3.0,0.0
1.833333,2.2183528200000002,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,80.42,44.0,8.0,0.0
1.951104211785716,1.7671407459999975,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,93.0,30.0,9.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,83.17,39.74,8.0,0.0
2.925,2.222222,1.0,2.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,74.0,26.0,9.0,0.0
0.214286,0.20976169,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,57.0,18.0,7.0,0.0
2.275,1.9,3.0,4.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,76.17,29.05,4.0,0.0
0.0,1.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,69.0,34.0,9.0,0.0
0.0,1.9393270139999992,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,79.93,33.0,4.0,0.0
2.125,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,2.0,80.0,36.0,9.0,0.0
0.214286,0.20976169,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,57.0,18.0,7.0,0.0
0.0,1.2763154345,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,2.0,83.0,43.0,9.0,0.0
0.76087,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,79.0,34.0,9.0,0.0
4.159091,4.236842,3.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,6.0,92.61,48.0,10.0,0.0
2.547619,2.891304,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,78.0,27.0,9.0,0.0
1.26087,1.8428975799999996,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,75.0,21.0,8.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,72.0,37.0,7.0,0.0
3.913043,2.833333,1.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,80.87,40.61,10.0,0.0
1.5,2.545455,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,3.0,80.0,25.0,7.0,0.0
0.0,2.4064771909523808,3.0,4.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,83.17,39.74,8.0,0.0
0.0,2.636364,3.0,4.0,6.0,2.0,1.0,2.0,1.0,2.0,4.0,80.51,48.0,9.0,0.0
0.0,1.2763154345,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,2.0,83.0,43.0,9.0,0.0
1.575,1.108696,3.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,52.0,21.0,4.0,0.0
2.8,1.8356530899999983,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,76.0,23.0,9.0,0.0
2.52381,1.0843146276666666,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,84.0,35.0,9.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,0.0,2.0,66.0,27.0,9.0,0.0
0.0,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,68.0,28.0,1.0,0.0
2.75,1.5765880499999982,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,76.0,20.0,9.0,0.0
2.5,2.545455,3.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,75.32,25.0,8.0,0.0
0.795455,0.9482352000000001,1.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,74.0,23.0,7.0,0.0
0.0,0.6134125400000001,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,64.0,18.0,7.0,0.0
0.0,1.047566010000001,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,65.96,16.0,8.0,0.0
0.0,0.3731136500000002,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,67.0,27.0,9.0,0.0
2.571429,0.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,0.0,3.0,70.45,19.0,7.0,0.0
3.0,1.763717983333333,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,83.0,26.0,9.0,0.0
4.083333,4.277778,3.0,4.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,96.11,47.23,9.0,0.0
